"id","timestamp","air_humidity","temperature","pm2_5","rainfall","wind_speed","soil_moisture"
"413","2024-04-21 10:11:18","44","34","28","0","15.1","3376"
"414","2024-04-21 10:16:18","41","34","28","0","16.9","3293"
"415","2024-04-21 10:21:18","41","34","28","0","16.9","3174"
"416","2024-04-21 10:26:18","41","34","28","0","16.9","3271"
"417","2024-04-21 10:31:19","41","34","28","0","16.9","3280"
"418","2024-04-21 10:36:18","41","34","28","0","16.9","3302"
"419","2024-04-21 10:41:18","41","34","28","0","16.9","3277"
"420","2024-04-21 10:46:18","41","34","28","0","16.9","3290"
"421","2024-04-21 10:51:18","42","35","28","0","15.1","3244"
"422","2024-04-21 10:56:18","42","35","28","0","15.1","3312"
"423","2024-04-21 11:01:18","42","35","20","0","15.1","3297"
"424","2024-04-21 11:06:18","42","35","20","0","15.1","3345"
"425","2024-04-21 11:11:18","42","35","20","0","15.1","3284"
"426","2024-04-21 11:16:18","42","35","20","0","15.1","3175"
"427","2024-04-21 11:21:18","42","35","20","0","19.1","3281"
"428","2024-04-21 11:26:18","42","35","20","0","19.1","3349"
"429","2024-04-21 11:31:18","42","35","20","0","19.1","3281"
"430","2024-04-21 11:36:18","42","35","20","0","19.1","3313"
"431","2024-04-21 11:41:18","42","35","20","0","19.1","3327"
"432","2024-04-21 11:46:18","42","35","20","0","19.1","3266"
"433","2024-04-21 11:51:18","42","36","20","0","9","3287"
"434","2024-04-21 11:56:18","42","36","20","0","9","3323"
"435","2024-04-21 12:01:18","42","36","20","0","9","3207"
"436","2024-04-21 12:06:18","42","36","16","0","9","3347"
"437","2024-04-21 12:11:18","42","36","16","0","9","3286"
"438","2024-04-21 12:16:18","42","36","16","0","9","3344"
"439","2024-04-21 12:21:18","39","36","16","0","13","3303"
"440","2024-04-21 12:26:18","39","36","16","0","13","3334"
"441","2024-04-21 12:31:18","39","36","16","0","13","3328"
"442","2024-04-21 12:36:18","39","36","16","0","13","3305"
"443","2024-04-21 12:41:18","39","36","16","0","13","3312"
"444","2024-04-21 12:46:18","39","36","16","0","13","3246"
"445","2024-04-21 12:51:18","37","37","16","0","3.6","3281"
"446","2024-04-21 12:56:18","37","37","16","0","3.6","3304"
"447","2024-04-21 13:01:18","37","37","16","0","3.6","3301"
"448","2024-04-21 13:06:18","37","37","15","0","3.6","3264"
"449","2024-04-21 13:11:18","37","37","15","0","3.6","3328"
"450","2024-04-21 13:16:18","37","37","15","0","3.6","3341"
"451","2024-04-21 13:21:18","37","37","15","0","9","3213"
"452","2024-04-21 13:26:18","37","37","15","0","9","3255"
"453","2024-04-21 13:31:18","37","37","15","0","9","3365"
"454","2024-04-21 13:36:18","37","37","15","0","9","3215"
"455","2024-04-21 13:41:18","37","37","15","0","9","3393"
"456","2024-04-21 13:46:18","37","37","15","0","9","3243"
"457","2024-04-21 13:51:18","33","38","15","0","3.6","3258"
"458","2024-04-21 13:56:18","33","38","15","0","3.6","3327"
"459","2024-04-21 14:01:18","33","38","15","0","3.6","3284"
"460","2024-04-21 14:06:18","33","38","15","0","3.6","3248"
"461","2024-04-21 14:11:18","33","38","14","0","3.6","3248"
"462","2024-04-21 14:16:18","33","38","14","0","3.6","3275"
"463","2024-04-21 14:21:19","33","38","14","0","13","3376"
"464","2024-04-21 14:26:18","33","38","14","0","13","3200"
"465","2024-04-21 14:31:18","33","38","14","0","13","3245"
"466","2024-04-21 14:36:18","33","38","14","0","13","3271"
"467","2024-04-21 14:41:19","33","38","14","0","13","3215"
"468","2024-04-21 14:46:18","33","38","14","0","13","3297"
"469","2024-04-21 14:51:18","31","39","14","0","3.6","3255"
"470","2024-04-21 14:56:18","31","39","14","0","3.6","3248"
"471","2024-04-21 15:01:18","31","39","14","0","3.6","3291"
"472","2024-04-21 15:06:18","31","39","14","0","3.6","3237"
"473","2024-04-21 15:11:18","31","39","14","0","3.6","3231"
"474","2024-04-21 15:16:18","31","39","14","0","3.6","3199"
"475","2024-04-21 15:21:18","28","40","14","0","3.6","3156"
"476","2024-04-21 15:26:18","28","40","14","0","3.6","3168"
"477","2024-04-21 15:31:18","28","40","14","0","3.6","3119"
"478","2024-04-21 15:36:18","28","40","14","0","3.6","3158"
"479","2024-04-21 15:41:19","28","40","14","0","3.6","3067"
"480","2024-04-21 15:46:18","28","40","14","0","3.6","3093"
"481","2024-04-21 15:51:18","28","40","14","0","3.6","3078"
"482","2024-04-21 15:56:18","26","40","14","0","11.2","3101"
"483","2024-04-21 16:01:19","26","40","14","0","11.2","3013"
"484","2024-04-21 16:06:18","26","40","17","0","11.2","2978"
"485","2024-04-21 16:11:18","26","40","17","0","11.2","3078"
"486","2024-04-21 16:16:18","26","40","17","0","11.2","3088"
"487","2024-04-21 16:21:19","26","40","17","0","11.2","3035"
"488","2024-04-21 16:26:18","26","40","17","0","11.2","3104"
"489","2024-04-21 16:31:18","26","40","17","0","11.2","3082"
"490","2024-04-21 16:36:18","26","40","17","0","11.2","3108"
"491","2024-04-21 16:41:18","26","40","17","0","11.2","3103"
"492","2024-04-21 16:46:18","26","40","17","0","11.2","3031"
"493","2024-04-21 16:51:18","26","39","14","0","11.2","3138"
"494","2024-04-21 16:56:18","26","39","14","0","11.2","3115"
"495","2024-04-21 17:01:19","26","39","14","0","11.2","3129"
"496","2024-04-21 17:06:18","26","39","24","0","11.2","3104"
"497","2024-04-21 17:11:18","26","39","24","0","11.2","3137"
"498","2024-04-21 17:16:18","26","39","24","0","11.2","3116"
"499","2024-04-21 17:21:18","30","39","24","0","11.2","3005"
"500","2024-04-21 17:26:18","30","39","24","0","11.2","3201"
"501","2024-04-21 17:31:18","30","39","24","0","11.2","3115"
"502","2024-04-21 17:36:18","30","39","24","0","11.2","3120"
"503","2024-04-21 17:41:18","30","39","24","0","11.2","3057"
"504","2024-04-21 17:46:18","30","39","24","0","11.2","3171"
"505","2024-04-21 17:51:18","28","39","24","0","11.2","3056"
"506","2024-04-21 17:56:18","28","39","24","0","11.2","3103"
"507","2024-04-21 18:01:19","28","39","24","0","11.2","3014"
"508","2024-04-21 18:06:18","28","39","47","0","11.2","3062"
"509","2024-04-21 18:11:18","28","39","47","0","11.2","3088"
"510","2024-04-21 18:16:18","28","39","47","0","11.2","3056"
"511","2024-04-21 18:21:18","35","38","47","0","6.8","3117"
"512","2024-04-21 18:26:18","35","38","47","0","6.8","3142"
"513","2024-04-21 18:31:18","35","38","47","0","6.8","3071"
"514","2024-04-21 18:36:18","35","38","47","0","6.8","3198"
"515","2024-04-21 18:41:19","35","38","47","0","6.8","3198"
"516","2024-04-21 18:46:18","35","38","47","0","6.8","3201"
"517","2024-04-21 18:51:18","40","37","47","0","11.2","3229"
"518","2024-04-21 18:56:18","40","37","47","0","11.2","3259"
"519","2024-04-21 19:01:18","40","37","47","0","11.2","3268"
"520","2024-04-21 19:06:18","40","37","59","0","11.2","3251"
"521","2024-04-21 19:11:18","40","37","59","0","11.2","3253"
"522","2024-04-21 19:16:18","40","37","59","0","11.2","3302"
"523","2024-04-21 19:21:19","42","36","59","0","13","3344"
"524","2024-04-21 19:26:18","42","36","59","0","13","3376"
"525","2024-04-21 19:31:18","42","36","59","0","13","3331"
"526","2024-04-21 19:36:18","42","36","59","0","13","3369"
"527","2024-04-21 19:41:18","42","36","59","0","13","3361"
"528","2024-04-21 19:46:18","42","36","59","0","13","3312"
"529","2024-04-21 19:51:18","44","35","59","0","11.2","3346"
"530","2024-04-21 19:56:18","44","35","59","0","11.2","3382"
"531","2024-04-21 20:01:18","44","35","60","0","11.2","3378"
"532","2024-04-22 10:49:04","56","35","41","0","16.9","3377"
"533","2024-04-22 10:54:04","56","35","41","0","16.9","3377"
"534","2024-04-22 10:59:04","56","35","41","0","16.9","3304"
"535","2024-04-22 11:04:04","56","35","41","0","16.9","3246"
"536","2024-04-22 11:09:04","56","35","24","0","16.9","3346"
"537","2024-04-22 11:14:04","56","35","24","0","16.9","3303"
"538","2024-04-22 11:19:04","51","37","24","0","13","3261"
"539","2024-04-22 11:24:04","51","37","24","0","13","3276"
"540","2024-04-22 11:29:04","51","37","24","0","13","3295"
"541","2024-04-22 11:34:04","51","37","24","0","13","3282"
"542","2024-04-22 11:39:04","51","37","24","0","13","3298"
"543","2024-04-22 11:44:04","51","37","24","0","13","3217"
"544","2024-04-22 11:49:04","51","37","24","0","13","3263"
"545","2024-04-22 11:54:04","51","37","24","0","16.9","3269"
"546","2024-04-22 11:59:04","51","37","24","0","16.9","3280"
"547","2024-04-22 12:04:04","51","37","24","0","16.9","3169"
"548","2024-04-22 12:09:04","51","37","19","0","16.9","3230"
"549","2024-04-22 12:14:04","51","37","19","0","16.9","3182"
"550","2024-04-22 12:19:04","48","38","19","0","19.1","3206"
"551","2024-04-22 12:24:04","48","38","19","0","19.1","3159"
"552","2024-04-22 12:29:04","48","38","19","0","19.1","3344"
"553","2024-04-22 12:34:04","48","38","19","0","19.1","3187"
"554","2024-04-22 12:39:04","48","38","19","0","19.1","3217"
"555","2024-04-22 12:44:04","48","38","19","0","19.1","3091"
"556","2024-04-22 12:49:04","48","38","19","0","19.1","3216"
"557","2024-04-22 12:54:04","45","38","19","0","15.1","3206"
"558","2024-04-22 12:59:04","45","38","19","0","15.1","3222"
"559","2024-04-22 13:04:04","45","38","18","0","15.1","3182"
"560","2024-04-22 13:09:04","45","38","18","0","15.1","3110"
"561","2024-04-22 13:14:04","45","38","18","0","15.1","3184"
"562","2024-04-22 13:19:04","48","38","18","0","15.1","3151"
"563","2024-04-22 13:24:04","48","38","18","0","15.1","3193"
"564","2024-04-22 13:29:04","48","38","18","0","15.1","3175"
"565","2024-04-22 13:34:04","48","38","18","0","15.1","3261"
"566","2024-04-22 13:39:04","48","38","18","0","15.1","3136"
"567","2024-04-22 13:44:04","48","38","18","0","15.1","3211"
"568","2024-04-22 13:49:04","48","38","18","0","15.1","3162"
"569","2024-04-22 13:54:04","48","37","18","0","16.9","3134"
"570","2024-04-22 13:59:04","48","37","18","0","16.9","3144"
"571","2024-04-22 14:04:05","48","37","19","0","16.9","3166"
"572","2024-04-22 14:09:04","48","37","19","0","16.9","3159"
"573","2024-04-22 14:14:05","48","37","19","0","16.9","3088"
"574","2024-04-22 14:19:04","45","38","19","0","20.2","3120"
"575","2024-04-22 14:24:04","45","38","19","0","20.2","3217"
"576","2024-04-22 14:29:04","45","38","19","0","20.2","3146"
"577","2024-04-22 14:34:04","45","38","19","0","20.2","3212"
"578","2024-04-22 14:39:04","45","38","19","0","20.2","3146"
"579","2024-04-22 14:44:04","45","38","19","0","20.2","3209"
"580","2024-04-22 14:49:04","45","38","19","0","20.2","3372"
"581","2024-04-22 14:54:04","48","37","19","0","20.2","3089"
"582","2024-04-22 14:59:04","48","37","19","0","20.2","3171"
"583","2024-04-22 15:04:04","48","37","19","0","20.2","3206"
"584","2024-04-22 15:09:04","48","37","21","0","20.2","3086"
"585","2024-04-22 15:14:04","48","37","21","0","20.2","3246"
"586","2024-04-22 15:19:04","42","38","21","0","20.2","3242"
"587","2024-04-22 15:24:04","42","38","21","0","20.2","3284"
"588","2024-04-22 15:29:04","42","38","21","0","20.2","3232"
"589","2024-04-22 15:34:04","42","38","21","0","20.2","3248"
"590","2024-04-22 15:39:04","42","38","21","0","20.2","3215"
"591","2024-04-22 15:44:04","42","38","21","0","20.2","3153"
"592","2024-04-22 15:49:04","42","38","21","0","20.2","3155"
"593","2024-04-22 15:54:04","42","38","21","0","16.9","3200"
"594","2024-04-22 15:59:04","42","38","21","0","16.9","3203"
"595","2024-04-22 16:04:04","42","38","27","0","16.9","3471"
"596","2024-04-22 16:09:04","42","38","27","0","16.9","3216"
"597","2024-04-22 16:14:04","42","38","27","0","16.9","3212"
"598","2024-04-22 16:19:04","42","38","27","0","19.1","3197"
"599","2024-04-22 16:24:04","42","38","27","0","19.1","3233"
"600","2024-04-22 16:29:04","42","38","27","0","19.1","3159"
"601","2024-04-22 16:34:04","42","38","27","0","19.1","3212"
"602","2024-04-22 16:39:04","42","38","27","0","19.1","3230"
"603","2024-04-22 16:44:04","42","38","27","0","19.1","3184"
"604","2024-04-22 16:49:04","42","38","27","0","19.1","3118"
"605","2024-04-22 16:54:04","45","37","27","0","19.1","3253"
"606","2024-04-22 16:59:04","45","37","27","0","19.1","3167"
"607","2024-04-22 17:04:04","45","37","44","0","19.1","3215"
"608","2024-04-22 17:09:04","45","37","44","0","19.1","3302"
"609","2024-04-22 17:14:04","45","37","44","0","19.1","3306"
"610","2024-04-22 17:19:04","42","37","44","0","19.1","3440"
"611","2024-04-22 17:24:04","42","37","44","0","19.1","3244"
"612","2024-04-22 17:29:04","42","37","44","0","19.1","3212"
"613","2024-04-22 17:34:05","42","37","44","0","19.1","3188"
"614","2024-04-22 17:39:04","42","37","44","0","19.1","3218"
"615","2024-04-22 17:44:04","42","37","44","0","19.1","3214"
"616","2024-04-22 17:49:04","42","37","44","0","19.1","3186"
"617","2024-04-22 17:54:04","45","36","44","0","20.2","3218"
"618","2024-04-22 17:59:04","45","36","44","0","20.2","3273"
"619","2024-04-22 18:04:04","45","36","44","0","20.2","3234"
"620","2024-04-22 18:09:04","45","36","62","0","20.2","3246"
"621","2024-04-22 18:14:04","45","36","62","0","20.2","3213"
"622","2024-04-22 18:19:04","47","35","62","0","22","3026"
"623","2024-04-22 18:24:04","47","35","62","0","22","3267"
"624","2024-04-22 18:29:04","47","35","62","0","22","3216"
"625","2024-04-22 18:34:04","47","35","80","0","22","3160"
"626","2024-04-22 18:39:04","47","35","80","0","22","3173"
"627","2024-04-22 18:44:04","47","35","80","0","22","3195"
"628","2024-04-22 18:49:04","47","35","80","0","22","3264"
"629","2024-04-22 18:54:04","53","34","80","0","20.2","3091"
"630","2024-04-22 18:59:04","53","34","80","0","20.2","3199"
"631","2024-04-22 19:04:04","53","34","76","0","20.2","3175"
"632","2024-04-22 19:09:04","53","34","76","0","20.2","3071"
"633","2024-04-22 19:14:04","53","34","76","0","20.2","3216"
"634","2024-04-22 19:19:04","53","34","76","0","19.1","3170"
"635","2024-04-22 19:24:04","53","34","76","0","19.1","3184"
"636","2024-04-22 19:29:04","53","34","76","0","19.1","3091"
"637","2024-04-22 19:34:05","53","34","76","0","19.1","3262"
"638","2024-04-22 19:39:04","53","34","76","0","19.1","3141"
"639","2024-04-22 19:44:04","53","34","76","0","19.1","3135"
"640","2024-04-22 19:49:04","53","34","76","0","19.1","3152"
"641","2024-04-22 19:54:04","59","33","76","0","19.1","3090"
"642","2024-04-22 19:59:04","59","33","76","0","19.1","3182"
"643","2024-04-22 20:04:04","59","33","65","0","19.1","3144"
"644","2024-04-22 20:09:04","59","33","65","0","19.1","3197"
"645","2024-04-22 20:14:04","59","33","65","0","19.1","3154"
"646","2024-04-22 20:19:04","67","32","65","0","19.1","3137"
"647","2024-04-22 20:24:04","67","32","65","0","19.1","3180"
"648","2024-04-22 20:29:04","67","32","65","0","19.1","3163"
"649","2024-04-22 20:34:05","67","32","65","0","19.1","3137"
"650","2024-04-22 20:39:04","67","32","65","0","19.1","3159"
"651","2024-04-22 20:44:04","67","32","65","0","19.1","3212"
"652","2024-04-22 20:49:04","67","32","65","0","22","3151"
"653","2024-04-22 20:54:05","67","32","65","0","22","3206"
"654","2024-04-22 20:59:04","67","32","65","0","22","3127"
"655","2024-04-22 21:04:04","67","32","50","0","22","3061"
"656","2024-04-22 21:09:06","67","32","50","0","22","3107"
"657","2024-04-22 21:14:04","67","32","50","0","22","3110"
"658","2024-04-22 21:19:04","67","32","50","0","22","3158"
"659","2024-04-22 21:24:04","67","32","50","0","22","3217"
"660","2024-04-22 21:29:04","67","32","50","0","22","3071"
"661","2024-04-22 21:34:05","67","32","50","0","22","3121"
"662","2024-04-22 21:39:04","67","32","50","0","22","3154"
"663","2024-04-22 21:44:04","67","32","50","0","22","3184"
"664","2024-04-22 21:49:04","67","32","50","0","24.1","3190"
"665","2024-04-22 21:54:05","67","32","50","0","24.1","3107"
"666","2024-04-22 21:59:04","67","32","50","0","24.1","3126"
"667","2024-04-22 22:04:07","67","32","34","0","24.1","3184"
"668","2024-04-22 22:09:04","67","32","34","0","24.1","3123"
"669","2024-04-22 22:14:05","67","32","34","0","24.1","3168"
"670","2024-04-22 22:19:04","71","32","34","0","22","3142"
"671","2024-04-22 22:24:04","71","32","34","0","22","3127"
"672","2024-04-22 22:29:04","71","32","34","0","22","3216"
"673","2024-04-22 22:34:04","71","32","34","0","22","3147"
"674","2024-04-22 22:39:04","71","32","34","0","22","3152"
"675","2024-04-22 22:44:04","71","32","34","0","22","3150"
"676","2024-04-22 22:49:04","71","32","34","0","22","3143"
"677","2024-04-22 22:54:04","75","31","34","0","19.1","3138"
"678","2024-04-22 22:59:04","75","31","34","0","19.1","3159"
"679","2024-04-22 23:04:04","75","31","34","0","19.1","3232"
"680","2024-04-22 23:09:04","75","31","24","0","19.1","3089"
"681","2024-04-22 23:14:05","75","31","24","0","19.1","3102"
"682","2024-04-22 23:19:04","75","31","24","0","22","3217"
"683","2024-04-22 23:24:04","75","31","24","0","22","3151"
"684","2024-04-22 23:29:04","75","31","24","0","22","3139"
"685","2024-04-22 23:34:04","75","31","24","0","22","3162"
"686","2024-04-22 23:39:04","75","31","24","0","22","3217"
"687","2024-04-22 23:44:04","75","31","24","0","22","3148"
"688","2024-04-22 23:49:04","75","31","24","0","22","3162"
"689","2024-04-22 23:54:04","75","31","24","0","19.1","3243"
"690","2024-04-22 23:59:04","75","31","24","0","19.1","3139"
"691","2024-04-23 00:04:04","75","31","24","0","19.1","3148"
"692","2024-04-23 00:09:04","75","31","21","0","19.1","3144"
"693","2024-04-23 00:14:04","75","31","21","0","19.1","3192"
"694","2024-04-23 00:19:04","75","31","21","0","15.1","3167"
"695","2024-04-23 00:24:04","75","31","21","0","15.1","3153"
"696","2024-04-23 00:29:04","75","31","21","0","15.1","3145"
"697","2024-04-23 00:34:05","75","31","21","0","15.1","3071"
"698","2024-04-23 00:39:05","75","31","21","0","15.1","3162"
"699","2024-04-23 00:49:04","75","31","21","0","19.1","3158"
"700","2024-04-23 00:54:04","75","31","21","0","19.1","3116"
"701","2024-04-23 00:59:04","75","31","21","0","19.1","3152"
"702","2024-04-23 01:04:04","75","31","21","0","19.1","3140"
"703","2024-04-23 01:09:04","75","31","21","0","19.1","3071"
"704","2024-04-23 01:14:04","75","31","21","0","19.1","3039"
"705","2024-04-23 01:19:04","75","31","21","0","13","3184"
"706","2024-04-23 01:24:05","75","31","21","0","13","3114"
"707","2024-04-23 01:29:04","75","31","21","0","13","3047"
"708","2024-04-23 01:34:04","75","31","21","0","13","3183"
"709","2024-04-23 01:39:04","75","31","21","0","13","3011"
"710","2024-04-23 01:44:04","75","31","21","0","13","3068"
"711","2024-04-23 01:49:04","75","31","21","0","19.1","3137"
"712","2024-04-23 01:54:04","75","31","21","0","19.1","3127"
"713","2024-04-23 01:59:04","75","31","21","0","19.1","3120"
"714","2024-04-23 02:04:04","75","31","22","0","19.1","3120"
"715","2024-04-23 02:09:04","75","31","22","0","19.1","3086"
"716","2024-04-23 02:14:04","75","31","22","0","19.1","3084"
"717","2024-04-23 02:19:04","75","31","22","0","15.1","3107"
"718","2024-04-23 02:24:05","75","31","22","0","15.1","3083"
"719","2024-04-23 02:29:04","75","31","22","0","15.1","3083"
"720","2024-04-23 02:34:04","75","31","22","0","15.1","3094"
"721","2024-04-23 02:39:04","75","31","22","0","15.1","3129"
"722","2024-04-23 02:44:05","75","31","22","0","15.1","3059"
"723","2024-04-23 02:49:04","75","31","22","0","13","3056"
"724","2024-04-23 02:54:04","75","31","22","0","13","3093"
"725","2024-04-23 02:59:04","75","31","22","0","13","3046"
"726","2024-04-23 03:04:04","75","31","21","0","13","3041"
"727","2024-04-23 03:09:04","75","31","21","0","13","3138"
"728","2024-04-23 03:14:06","75","31","21","0","13","3066"
"729","2024-04-23 03:19:04","75","31","21","0","13","3015"
"730","2024-04-23 03:24:04","75","31","21","0","13","3194"
"731","2024-04-23 03:29:04","75","31","21","0","13","3079"
"732","2024-04-23 03:34:04","75","31","21","0","13","3129"
"733","2024-04-23 03:39:04","75","31","21","0","13","3041"
"734","2024-04-23 03:44:04","75","31","21","0","13","3071"
"735","2024-04-23 03:49:04","75","31","21","0","16.9","3087"
"736","2024-04-23 03:54:04","75","31","21","0","16.9","3178"
"737","2024-04-23 03:59:04","75","31","21","0","16.9","3088"
"738","2024-04-23 04:04:04","75","31","22","0","16.9","3090"
"739","2024-04-23 04:09:04","75","31","22","0","16.9","3089"
"740","2024-04-23 04:14:04","75","31","22","0","16.9","3107"
"741","2024-04-23 04:19:04","75","31","22","0","16.9","3067"
"742","2024-04-23 04:24:04","75","31","22","0","15.1","3063"
"743","2024-04-23 04:29:04","75","31","22","0","15.1","3070"
"744","2024-04-23 04:34:04","75","31","22","0","15.1","3209"
"745","2024-04-23 04:39:04","75","31","22","0","15.1","2993"
"746","2024-04-23 04:44:05","75","31","22","0","15.1","3092"
"747","2024-04-23 04:49:04","75","31","22","0","11.2","3090"
"748","2024-04-23 04:54:04","75","31","22","0","11.2","3056"
"749","2024-04-23 04:59:04","75","31","22","0","11.2","2915"
"750","2024-04-23 05:04:04","75","31","25","0","11.2","3042"
"751","2024-04-23 05:09:04","75","31","25","0","11.2","3068"
"752","2024-04-23 05:14:04","75","31","25","0","11.2","3009"
"753","2024-04-23 05:19:04","79","30","25","0","13","3055"
"754","2024-04-23 05:24:04","79","30","25","0","13","3105"
"755","2024-04-23 05:29:04","79","30","25","0","13","3060"
"756","2024-04-23 05:34:04","79","30","25","0","13","3051"
"757","2024-04-23 05:39:04","79","30","25","0","13","3037"
"758","2024-04-23 05:44:05","79","30","25","0","13","3059"
"759","2024-04-23 05:49:04","79","30","25","0","13","3124"
"760","2024-04-23 05:54:04","79","30","25","0","13","3093"
"761","2024-04-23 05:59:04","79","30","25","0","13","3007"
"762","2024-04-23 06:04:04","79","30","25","0","13","3023"
"763","2024-04-23 06:09:04","79","30","30","0","13","3097"
"764","2024-04-23 06:14:04","79","30","30","0","13","3056"
"765","2024-04-23 06:19:04","84","30","30","0","3.6","3087"
"766","2024-04-23 06:24:04","84","30","30","0","3.6","3152"
"767","2024-04-23 06:29:04","84","30","30","0","3.6","3009"
"768","2024-04-23 06:34:04","84","30","30","0","3.6","2957"
"769","2024-04-23 06:39:04","84","30","30","0","3.6","3003"
"770","2024-04-23 06:44:05","84","30","30","0","3.6","3155"
"771","2024-04-23 06:49:04","79","31","30","0","3.6","3071"
"772","2024-04-23 06:54:04","79","31","30","0","3.6","3085"
"773","2024-04-23 06:59:04","79","31","30","0","3.6","2998"
"774","2024-04-23 07:04:04","79","31","36","0","3.6","3056"
"775","2024-04-23 07:09:04","79","31","36","0","3.6","3104"
"776","2024-04-23 07:14:04","79","31","36","0","3.6","3049"
"777","2024-04-23 07:19:06","79","31","36","0","3.6","3067"
"778","2024-04-23 07:24:04","79","31","36","0","3.6","3031"
"779","2024-04-23 07:29:04","79","31","36","0","3.6","3108"
"780","2024-04-23 07:34:04","79","31","36","0","3.6","3098"
"781","2024-04-23 07:39:04","79","31","36","0","3.6","3149"
"782","2024-04-23 07:44:05","79","31","36","0","3.6","3089"
"783","2024-04-23 07:49:04","70","30.8","36","0","20.9","3039"
"784","2024-04-23 07:54:04","70","30.8","36","0","20.9","3053"
"785","2024-04-23 07:59:04","70","30.8","36","0","20.9","3071"
"786","2024-04-23 08:04:05","63","32","39","0","21.2","3082"
"787","2024-04-23 08:09:04","63","32","39","0","21.2","3049"
"788","2024-04-23 08:14:04","63","32","39","0","21.2","3114"
"789","2024-04-23 08:19:04","75","32","39","0","3.6","3066"
"790","2024-04-23 08:24:04","75","32","39","0","3.6","3115"
"791","2024-04-23 08:29:04","75","32","39","0","3.6","3079"
"792","2024-04-23 08:34:04","75","32","39","0","3.6","3088"
"793","2024-04-23 08:39:04","75","32","39","0","3.6","3062"
"794","2024-04-23 08:44:04","75","32","39","0","3.6","3090"
"795","2024-04-23 08:49:04","75","32","39","0","3.6","3157"
"796","2024-04-23 08:54:04","75","32","39","0","3.6","2987"
"797","2024-04-23 08:59:04","75","32","39","0","3.6","3108"
"798","2024-04-23 09:04:04","75","32","40","0","3.6","3086"
"799","2024-04-23 09:09:04","75","32","40","0","3.6","3039"
"800","2024-04-23 09:14:04","75","32","40","0","3.6","3224"
"801","2024-04-23 09:19:04","75","33","40","0","3.6","3031"
"802","2024-04-23 09:24:05","75","33","40","0","3.6","3015"
"803","2024-04-23 09:29:04","75","33","40","0","3.6","2998"
"804","2024-04-23 09:34:04","75","33","40","0","3.6","2985"
"805","2024-04-23 09:39:04","75","33","40","0","3.6","3131"
"806","2024-04-23 09:44:04","75","33","40","0","3.6","3114"
"807","2024-04-23 09:49:04","63","34","40","0","15.1","3118"
"808","2024-04-23 09:54:04","63","34","40","0","15.1","3136"
"809","2024-04-23 09:59:04","63","34","40","0","15.1","3132"
"810","2024-04-23 10:04:05","63","34","41","0","15.1","3095"
"811","2024-04-23 10:09:04","63","34","41","0","15.1","3168"
"812","2024-04-23 10:14:04","63","34","41","0","15.1","3024"
"813","2024-04-23 10:19:04","63","34","41","0","19.1","3024"
"814","2024-04-23 10:24:04","63","34","41","0","19.1","3051"
"815","2024-04-23 10:29:04","63","34","41","0","19.1","3059"
"816","2024-04-23 10:34:04","63","34","41","0","19.1","3019"
"817","2024-04-23 10:39:04","63","34","41","0","19.1","3132"
"818","2024-04-23 10:44:05","63","34","41","0","19.1","3040"
"819","2024-04-23 10:49:04","60","35","41","0","20.2","3045"
"820","2024-04-23 10:54:04","60","35","41","0","20.2","3165"
"821","2024-04-23 10:59:04","60","35","41","0","20.2","3039"
"822","2024-04-23 11:04:04","60","35","38","0","20.2","3078"
"823","2024-04-23 11:09:04","60","35","38","0","20.2","3117"
"824","2024-04-23 11:14:04","60","35","38","0","20.2","3025"
